"Buurten";"Afstand tot grote supermarkt|2008";"Afstand tot grote supermarkt|2009";"Afstand tot grote supermarkt|2010";"Afstand tot grote supermarkt|2011";"Afstand tot grote supermarkt|2012";"Afstand tot grote supermarkt|2013";"Afstand tot grote supermarkt|2014";"Afstand tot grote supermarkt|2015";"Afstand tot grote supermarkt|2016";"Afstand tot grote supermarkt|2017";"Afstand tot grote supermarkt|2018";"Afstand tot grote supermarkt|2019";"Afstand tot grote supermarkt|2020";"Afstand tot grote supermarkt|2022";"Grote supermarkten binnen 1 km|2008";"Grote supermarkten binnen 1 km|2009";"Grote supermarkten binnen 1 km|2010";"Grote supermarkten binnen 1 km|2011";"Grote supermarkten binnen 1 km|2012";"Grote supermarkten binnen 1 km|2013";"Grote supermarkten binnen 1 km|2014";"Grote supermarkten binnen 1 km|2015";"Grote supermarkten binnen 1 km|2016";"Grote supermarkten binnen 1 km|2017";"Grote supermarkten binnen 1 km|2018";"Grote supermarkten binnen 1 km|2019";"Grote supermarkten binnen 1 km|2020";"Grote supermarkten binnen 1 km|2022";"Grote supermarkten binnen 3 km|2008";"Grote supermarkten binnen 3 km|2009";"Grote supermarkten binnen 3 km|2010";"Grote supermarkten binnen 3 km|2011";"Grote supermarkten binnen 3 km|2012";"Grote supermarkten binnen 3 km|2013";"Grote supermarkten binnen 3 km|2014";"Grote supermarkten binnen 3 km|2015";"Grote supermarkten binnen 3 km|2016";"Grote supermarkten binnen 3 km|2017";"Grote supermarkten binnen 3 km|2018";"Grote supermarkten binnen 3 km|2019";"Grote supermarkten binnen 3 km|2020";"Grote supermarkten binnen 3 km|2022";"Afstand tot overige dagelijkse levensmiddelen|2008";"Afstand tot overige dagelijkse levensmiddelen|2009";"Afstand tot overige dagelijkse levensmiddelen|2010";"Afstand tot overige dagelijkse levensmiddelen|2011";"Afstand tot overige dagelijkse levensmiddelen|2012";"Afstand tot overige dagelijkse levensmiddelen|2013";"Afstand tot overige dagelijkse levensmiddelen|2014";"Afstand tot overige dagelijkse levensmiddelen|2015";"Afstand tot overige dagelijkse levensmiddelen|2016";"Afstand tot overige dagelijkse levensmiddelen|2017";"Afstand tot overige dagelijkse levensmiddelen|2018";"Afstand tot overige dagelijkse levensmiddelen|2019";"Afstand tot overige dagelijkse levensmiddelen|2020";"Afstand tot overige dagelijkse levensmiddelen|2022";"Overige dagelijkse levensmiddelen binnen 1 km|2008";"Overige dagelijkse levensmiddelen binnen 1 km|2009";"Overige dagelijkse levensmiddelen binnen 1 km|2010";"Overige dagelijkse levensmiddelen binnen 1 km|2011";"Overige dagelijkse levensmiddelen binnen 1 km|2012";"Overige dagelijkse levensmiddelen binnen 1 km|2013";"Overige dagelijkse levensmiddelen binnen 1 km|2014";"Overige dagelijkse levensmiddelen binnen 1 km|2015";"Overige dagelijkse levensmiddelen binnen 1 km|2016";"Overige dagelijkse levensmiddelen binnen 1 km|2017";"Overige dagelijkse levensmiddelen binnen 1 km|2018";"Overige dagelijkse levensmiddelen binnen 1 km|2019";"Overige dagelijkse levensmiddelen binnen 1 km|2020";"Overige dagelijkse levensmiddelen binnen 1 km|2022";"Overige dagelijkse levensmiddelen binnen 3 km|2008";"Overige dagelijkse levensmiddelen binnen 3 km|2009";"Overige dagelijkse levensmiddelen binnen 3 km|2010";"Overige dagelijkse levensmiddelen binnen 3 km|2011";"Overige dagelijkse levensmiddelen binnen 3 km|2012";"Overige dagelijkse levensmiddelen binnen 3 km|2013";"Overige dagelijkse levensmiddelen binnen 3 km|2014";"Overige dagelijkse levensmiddelen binnen 3 km|2015";"Overige dagelijkse levensmiddelen binnen 3 km|2016";"Overige dagelijkse levensmiddelen binnen 3 km|2017";"Overige dagelijkse levensmiddelen binnen 3 km|2018";"Overige dagelijkse levensmiddelen binnen 3 km|2019";"Overige dagelijkse levensmiddelen binnen 3 km|2020";"Overige dagelijkse levensmiddelen binnen 3 km|2022";"Afstand tot huisartsenpraktijk|2008";"Afstand tot huisartsenpraktijk|2009";"Afstand tot huisartsenpraktijk|2010";"Afstand tot huisartsenpraktijk|2011";"Afstand tot huisartsenpraktijk|2012";"Afstand tot huisartsenpraktijk|2013";"Afstand tot huisartsenpraktijk|2014";"Afstand tot huisartsenpraktijk|2015";"Afstand tot huisartsenpraktijk|2016";"Afstand tot huisartsenpraktijk|2017";"Afstand tot huisartsenpraktijk|2018";"Afstand tot huisartsenpraktijk|2019";"Afstand tot huisartsenpraktijk|2020";"Afstand tot huisartsenpraktijk|2022";"Huisartsenpraktijken binnen 1 km|2008";"Huisartsenpraktijken binnen 1 km|2009";"Huisartsenpraktijken binnen 1 km|2010";"Huisartsenpraktijken binnen 1 km|2011";"Huisartsenpraktijken binnen 1 km|2012";"Huisartsenpraktijken binnen 1 km|2013";"Huisartsenpraktijken binnen 1 km|2014";"Huisartsenpraktijken binnen 1 km|2015";"Huisartsenpraktijken binnen 1 km|2016";"Huisartsenpraktijken binnen 1 km|2017";"Huisartsenpraktijken binnen 1 km|2018";"Huisartsenpraktijken binnen 1 km|2019";"Huisartsenpraktijken binnen 1 km|2020";"Huisartsenpraktijken binnen 1 km|2022";"Afstand tot apotheek|2008";"Afstand tot apotheek|2009";"Afstand tot apotheek|2010";"Afstand tot apotheek|2011";"Afstand tot apotheek|2012";"Afstand tot apotheek|2013";"Afstand tot apotheek|2014";"Afstand tot apotheek|2015";"Afstand tot apotheek|2016";"Afstand tot apotheek|2017";"Afstand tot apotheek|2018";"Afstand tot apotheek|2019";"Afstand tot apotheek|2020";"Afstand tot apotheek|2022";"Afstand tot school basisonderwijs|2008";"Afstand tot school basisonderwijs|2009";"Afstand tot school basisonderwijs|2010";"Afstand tot school basisonderwijs|2011";"Afstand tot school basisonderwijs|2012";"Afstand tot school basisonderwijs|2013";"Afstand tot school basisonderwijs|2014";"Afstand tot school basisonderwijs|2015";"Afstand tot school basisonderwijs|2016";"Afstand tot school basisonderwijs|2017";"Afstand tot school basisonderwijs|2018";"Afstand tot school basisonderwijs|2019";"Afstand tot school basisonderwijs|2020";"Afstand tot school basisonderwijs|2022";"Scholen basisonderwijs binnen 1 km|2008";"Scholen basisonderwijs binnen 1 km|2009";"Scholen basisonderwijs binnen 1 km|2010";"Scholen basisonderwijs binnen 1 km|2011";"Scholen basisonderwijs binnen 1 km|2012";"Scholen basisonderwijs binnen 1 km|2013";"Scholen basisonderwijs binnen 1 km|2014";"Scholen basisonderwijs binnen 1 km|2015";"Scholen basisonderwijs binnen 1 km|2016";"Scholen basisonderwijs binnen 1 km|2017";"Scholen basisonderwijs binnen 1 km|2018";"Scholen basisonderwijs binnen 1 km|2019";"Scholen basisonderwijs binnen 1 km|2020";"Scholen basisonderwijs binnen 1 km|2022";"Afstand tot school voortgezet onderwijs totaal|2008";"Afstand tot school voortgezet onderwijs totaal|2009";"Afstand tot school voortgezet onderwijs totaal|2010";"Afstand tot school voortgezet onderwijs totaal|2011";"Afstand tot school voortgezet onderwijs totaal|2012";"Afstand tot school voortgezet onderwijs totaal|2013";"Afstand tot school voortgezet onderwijs totaal|2014";"Afstand tot school voortgezet onderwijs totaal|2015";"Afstand tot school voortgezet onderwijs totaal|2016";"Afstand tot school voortgezet onderwijs totaal|2017";"Afstand tot school voortgezet onderwijs totaal|2018";"Afstand tot school voortgezet onderwijs totaal|2019";"Afstand tot school voortgezet onderwijs totaal|2020";"Afstand tot school voortgezet onderwijs totaal|2022";"Scholen voortgezet onderwijs totaal binnen 3 km|2008";"Scholen voortgezet onderwijs totaal binnen 3 km|2009";"Scholen voortgezet onderwijs totaal binnen 3 km|2010";"Scholen voortgezet onderwijs totaal binnen 3 km|2011";"Scholen voortgezet onderwijs totaal binnen 3 km|2012";"Scholen voortgezet onderwijs totaal binnen 3 km|2013";"Scholen voortgezet onderwijs totaal binnen 3 km|2014";"Scholen voortgezet onderwijs totaal binnen 3 km|2015";"Scholen voortgezet onderwijs totaal binnen 3 km|2016";"Scholen voortgezet onderwijs totaal binnen 3 km|2017";"Scholen voortgezet onderwijs totaal binnen 3 km|2018";"Scholen voortgezet onderwijs totaal binnen 3 km|2019";"Scholen voortgezet onderwijs totaal binnen 3 km|2020";"Scholen voortgezet onderwijs totaal binnen 3 km|2022";"Afstand tot bibliotheek|2008";"Afstand tot bibliotheek|2009";"Afstand tot bibliotheek|2010";"Afstand tot bibliotheek|2011";"Afstand tot bibliotheek|2012";"Afstand tot bibliotheek|2013";"Afstand tot bibliotheek|2014";"Afstand tot bibliotheek|2015";"Afstand tot bibliotheek|2016";"Afstand tot bibliotheek|2017";"Afstand tot bibliotheek|2018";"Afstand tot bibliotheek|2019";"Afstand tot bibliotheek|2020";"Afstand tot bibliotheek|2022";"Afstand tot bioscoop|2008";"Afstand tot bioscoop|2009";"Afstand tot bioscoop|2010";"Afstand tot bioscoop|2011";"Afstand tot bioscoop|2012";"Afstand tot bioscoop|2013";"Afstand tot bioscoop|2014";"Afstand tot bioscoop|2015";"Afstand tot bioscoop|2016";"Afstand tot bioscoop|2017";"Afstand tot bioscoop|2018";"Afstand tot bioscoop|2019";"Afstand tot bioscoop|2020";"Afstand tot bioscoop|2022"
"Boerhaavekwartier";0,7;0,7;0,6;0,6;0,6;0,6;0,7;0,7;0,7;0,7;0,7;0,7;0,7;0,7;1,5;1,1;1,3;1,2;1,2;1,2;1,0;0,9;0,9;0,9;0,9;1,5;1,5;1,4;13,5;12,5;12,7;13,5;13,4;13,3;13,5;12,8;13,9;13,9;13,7;14,9;14,9;15,4;0,5;0,5;0,4;0,6;0,7;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,7;12,9;12,2;14,9;5,5;5,5;5,4;6,0;6,0;6,2;6,1;4,5;4,6;4,2;3,8;91,0;88,0;87,4;80,8;85,4;89,4;86,8;85,4;84,7;82,8;87,3;87,6;84,6;77,8;0,6;0,5;0,5;0,5;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,5;"";0,6;2,8;3,2;3,3;2,4;2,2;2,2;2,4;2,4;2,5;2,5;2,1;2,2;2,3;2,3;0,5;0,5;0,5;0,5;0,5;0,8;0,9;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,7;0,7;0,7;0,7;0,5;0,5;0,5;0,5;0,5;0,5;0,5;"";"";0,6;2,9;2,9;2,9;2,9;3,1;3,1;3,1;3,0;3,0;3,0;2,9;"";"";2,0;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;"";"";0,4;9,8;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;12,9;"";"";12,7;1,6;1,6;"";"";1,6;1,6;1,6;1,6;1,5;1,5;1,7;0,8;1,7;1,7;1,1;1,1;1,1;1,2;1,2;1,2;1,2;1,0;0,9;1,0;1,0;0,8;0,8;1,0
"Windrooskwartier en Heesterbuurt";1,0;0,5;0,5;0,4;0,4;0,4;0,5;0,5;0,5;0,5;0,6;0,5;0,5;0,5;0,5;1,5;1,5;1,5;1,5;1,5;1,5;1,2;1,2;1,2;1,2;1,2;1,3;1,1;11,1;10,1;10,1;11,0;11,0;11,0;10,9;10,0;10,0;10,0;10,1;11,9;11,4;11,1;0,9;0,9;0,4;0,4;1,0;0,4;0,5;0,5;0,5;0,5;0,6;0,5;0,5;0,5;0,8;0,8;2,8;1,6;0,5;1,5;1,6;1,2;1,2;1,2;1,5;1,4;1,6;1,4;83,1;80,6;80,2;73,0;77,9;81,9;80,2;73,0;70,7;69,4;73,4;75,0;68,2;58,8;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,5;0,5;0,5;0,5;"";0,5;2,2;2,2;2,2;2,1;2,1;2,1;2,1;2,1;2,1;2,0;2,3;2,3;2,3;2,2;0,4;0,4;0,4;0,4;0,4;0,4;0,5;0,5;0,5;0,5;0,6;0,5;0,4;0,5;0,6;0,6;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,6;0,5;"";"";0,5;2,1;2,1;2,1;2,1;2,8;2,8;2,8;2,1;2,1;2,1;2,4;"";"";2,3;0,9;0,9;0,9;0,9;0,9;0,9;0,9;1,0;0,9;0,9;0,5;"";"";0,5;8,6;7,5;7,6;7,6;7,6;7,8;7,6;6,9;7,3;7,5;11,0;"";"";11,1;1,4;1,4;"";"";1,4;1,4;1,4;1,4;1,3;1,3;1,7;1,5;1,5;1,4;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,4;1,4;1,4;1,5;1,5;1,5;1,4
"Groenhovenkwartier";0,3;0,3;0,2;0,3;0,3;0,2;0,2;0,2;0,2;0,2;0,3;0,3;0,3;0,3;1,2;2,2;2,1;2,4;2,4;2,1;2,2;1,7;1,7;1,7;2,0;1,6;1,6;2,2;6,7;5,7;6,7;7,7;7,7;7,6;7,4;6,7;6,7;6,7;6,7;7,8;7,8;7,8;0,3;0,3;0,2;0,3;0,3;0,2;0,2;0,2;0,2;0,2;0,3;0,3;0,3;0,3;2,1;2,1;4,4;3,1;2,4;3,3;3,2;3,1;2,8;2,8;3,8;3,3;3,3;3,2;42,9;41,0;44,3;37,6;42,0;43,1;42,6;30,4;28,6;28,7;29,2;28,7;28,5;26,9;0,8;0,9;0,9;1,0;1,0;1,0;1,0;1,1;1,1;1,1;1,1;1,1;"";1,1;2,1;1,2;1,4;0,7;0,8;0,8;0,8;0,2;0,2;0,1;0,2;0,3;0,2;0,2;1,1;1,1;1,1;1,1;1,1;1,1;1,2;1,3;1,3;1,3;1,2;1,1;1,1;1,2;0,3;0,3;0,3;0,3;0,3;0,3;0,3;0,3;0,3;0,3;0,3;"";"";0,3;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;"";"";1,1;1,8;1,8;1,8;1,8;1,8;1,8;1,8;1,9;1,9;1,9;1,3;"";"";1,3;5,9;4,9;4,9;4,9;4,9;5,2;4,9;4,6;5,3;6,3;8,5;"";"";8,3;1,4;1,4;"";"";1,4;1,4;1,4;1,4;1,3;1,3;1,9;2,3;1,8;1,4;2,7;2,7;2,7;2,7;2,7;2,7;2,7;2,2;2,2;2,2;2,3;2,3;2,3;2,3
"Bloemendaalseweg";0,8;0,6;0,6;0,7;0,7;0,7;0,7;0,7;0,7;0,7;0,7;0,7;0,8;0,7;1,5;2,4;2,3;2,6;2,4;2,3;2,4;2,1;2,2;2,1;3,8;4,0;4,0;3,8;10,7;9,6;9,8;11,0;10,5;10,4;10,2;8,9;8,9;9,0;8,2;9,9;9,0;9,3;0,7;0,7;0,6;0,6;0,8;0,7;0,6;0,6;0,6;0,6;0,7;0,7;0,6;0,6;5,6;5,3;7,5;5,1;5,1;6,4;6,0;6,8;5,9;5,8;11,5;11,5;11,8;11,6;77,9;75,5;75,7;69,0;73,0;76,1;74,5;57,7;56,2;55,7;56,5;58,0;50,6;45,4;0,6;0,6;0,6;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;"";0,8;2,7;2,6;2,6;2,1;2,2;2,4;2,3;2,1;2,2;2,1;3,0;2,7;2,7;2,5;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,7;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,5;"";"";0,5;2,8;2,8;2,8;2,8;2,8;2,7;2,6;2,4;2,6;2,7;2,9;"";"";2,8;1,1;1,3;1,3;1,3;1,2;1,3;1,3;1,3;1,3;1,2;0,6;"";"";0,6;8,1;7,1;7,1;7,1;7,1;7,1;7,1;6,6;7,2;7,7;10,2;"";"";10,0;1,1;1,0;"";"";1,0;1,0;1,0;1,0;0,9;0,9;1,4;2,1;1,2;0,9;2,0;2,0;2,0;1,9;1,9;2,0;2,0;2,1;2,1;2,1;2,2;2,1;2,1;2,2
"De Goudse Poort";0,7;0,7;0,6;0,5;0,6;0,6;0,7;0,7;0,7;0,7;0,6;0,6;0,6;0,6;1,4;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,7;1,7;8,8;7,8;8,0;9,0;9,1;9,0;8,6;8,2;8,4;8,3;8,5;10,0;8,9;9,5;0,8;0,8;0,6;0,6;0,7;0,6;0,7;0,7;0,7;0,6;0,6;0,6;0,6;0,6;0,9;0,9;2,8;1,9;0,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;73,8;72,8;71,9;64,9;70,9;73,9;72,4;63,6;61,7;60,9;64,8;66,1;54,7;49,3;0,7;0,8;0,7;0,7;0,7;0,7;0,7;0,7;0,7;0,7;0,7;0,7;"";0,7;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;0,9;0,9;0,9;0,9;0,9;0,9;1,0;1,0;1,0;1,0;1,0;0,8;0,8;1,0;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,9;0,9;0,9;0,9;"";"";0,9;1,0;1,1;1,1;1,1;1,2;1,2;1,1;0,8;0,8;0,8;0,8;"";"";0,8;1,5;1,5;1,5;1,5;1,5;1,4;1,5;1,5;1,4;1,4;1,1;"";"";1,2;7,9;6,7;6,8;6,9;7,0;7,3;6,6;6,6;7,1;7,1;10,6;"";"";10,6;1,8;1,8;"";"";1,8;1,8;1,8;1,8;1,7;1,7;2,2;1,6;2,1;1,9;2,3;2,3;2,3;2,2;2,2;2,3;2,3;1,6;1,6;1,6;1,6;1,6;1,6;1,6
"Gaardenbuurt";0,5;0,4;0,5;0,5;0,5;0,5;0,5;0,8;0,8;0,8;0,8;0,8;0,8;0,8;1,2;2,2;2,2;2,6;2,5;2,2;2,2;2,2;2,2;2,2;2,5;2,3;2,1;2,5;7,5;6,4;7,2;8,2;8,2;8,2;8,2;7,3;7,3;7,4;7,3;8,5;8,1;8,8;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,8;0,8;0,8;0,8;0,8;0,8;0,7;2,4;2,3;5,1;3,4;2,4;3,4;3,3;4,0;3,8;3,8;5,0;4,2;4,1;3,9;67,5;65,0;67,3;58,2;63,3;67,4;67,0;43,1;41,9;41,9;41,3;42,8;38,6;36,4;0,6;0,7;0,7;0,7;0,7;0,7;0,7;0,9;0,9;0,9;0,9;0,9;"";0,9;2,9;2,9;2,9;2,1;2,1;2,1;2,1;1,0;1,0;0,9;0,9;1,0;0,9;1,0;0,9;0,9;0,8;0,9;0,8;0,8;0,9;1,1;1,1;1,1;1,1;1,0;1,0;1,1;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,9;0,9;0,9;0,8;"";"";0,8;1,3;1,4;1,4;1,4;1,4;1,4;1,4;1,0;1,0;1,0;1,1;"";"";1,1;1,5;1,5;1,5;1,5;1,5;1,5;1,5;1,7;1,7;1,7;1,1;"";"";1,1;6,2;5,1;5,1;5,2;5,3;6,1;5,3;5,3;5,9;6,5;9,0;"";"";8,8;1,3;1,3;"";"";1,3;1,3;1,3;1,3;1,3;1,3;1,9;2,0;1,7;1,3;2,5;2,5;2,5;2,5;2,4;2,4;2,4;1,9;1,9;1,9;2,0;2,0;2,0;1,9
"Hoef- en Veldbuurt";0,3;0,3;0,3;0,3;0,4;0,7;0,7;0,5;0,5;0,5;0,5;0,5;0,4;0,4;2,1;2,1;2,1;3,0;2,9;2,9;2,8;2,8;2,8;2,8;2,7;2,9;2,8;2,7;11,3;10,3;10,2;11,5;10,3;10,4;10,7;9,5;9,3;9,3;9,0;10,0;9,5;8,9;0,3;0,3;0,3;0,4;0,4;0,4;0,4;0,3;0,4;0,4;0,4;0,4;0,3;0,4;12,0;11,0;12,8;9,7;12,4;13,6;12,1;13,2;11,2;11,3;11,1;11,1;11,3;10,8;78,3;77,2;80,0;72,6;73,0;75,9;77,0;61,0;59,3;58,5;60,1;59,0;52,0;41,6;0,4;0,4;0,4;0,4;0,5;0,4;0,4;0,4;0,4;0,4;0,4;0,4;"";0,5;2,1;2,1;2,2;1,2;1,3;2,4;2,3;2,3;2,3;2,3;2,4;2,2;2,1;1,9;0,4;0,4;0,4;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4;0,4;0,4;0,4;0,5;0,5;0,7;0,7;0,7;0,7;0,8;"";"";0,8;3,0;3,0;3,2;3,0;3,4;3,4;2,7;2,7;2,5;2,5;2,5;"";"";2,8;1,0;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;0,8;0,7;"";"";0,8;7,6;6,6;6,8;6,7;6,7;6,7;6,6;6,2;6,7;7,4;10,3;"";"";9,9;0,4;0,4;"";"";0,4;0,4;0,4;0,4;0,5;0,5;1,0;2,1;1,0;0,6;2,2;2,2;2,1;2,1;2,1;2,1;2,1;2,4;2,4;2,5;2,4;2,1;2,1;2,5
"Zomenbuurt";0,4;0,4;0,4;0,4;0,5;0,6;0,6;0,5;0,4;0,4;0,4;0,5;0,5;0,4;2,0;2,1;2,1;3,0;3,0;3,0;3,1;3,1;3,1;3,1;3,2;3,1;2,9;2,9;9,3;8,2;8,4;9,9;9,2;9,3;8,8;7,8;7,8;7,8;7,3;8,3;8,0;8,2;0,4;0,4;0,4;0,4;0,5;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;12,0;11,0;12,9;9,9;12,7;13,7;13,0;14,0;12,0;12,0;12,1;12,1;10,7;10,8;67,3;65,4;67,9;61,7;64,2;66,7;66,7;48,6;46,6;46,5;38,3;38,3;34,6;28,4;0,4;0,4;0,4;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,6;0,6;"";0,7;2,0;2,0;2,0;1,0;1,2;2,2;2,2;2,1;2,1;2,1;2,0;2,0;1,7;1,7;0,6;0,6;0,6;0,6;0,6;0,6;0,5;0,6;0,6;0,6;0,7;0,7;0,7;0,7;0,6;0,6;0,6;0,6;0,6;0,6;1,0;1,0;1,0;1,0;1,1;"";"";1,1;2,3;2,3;2,3;2,4;2,2;2,2;1,4;1,4;1,5;1,5;0,5;"";"";0,7;1,2;1,5;1,5;1,4;1,4;1,4;1,4;1,4;1,4;1,1;1,1;"";"";1,2;6,9;5,8;5,8;5,9;6,0;6,0;5,9;5,5;6,2;7,0;9,3;"";"";9,1;0,6;0,6;"";"";0,6;0,6;0,5;0,6;0,6;0,6;1,3;2,5;1,2;0,8;2,3;2,3;2,4;2,3;2,3;2,3;2,3;2,7;2,7;2,7;2,8;2,5;2,5;2,9
"Hoevenbuurt";0,8;0,8;0,8;0,8;0,8;1,3;1,3;0,8;0,8;0,8;0,6;0,6;0,6;0,6;1,2;1,2;1,2;1,8;1,4;0,4;0,5;1,9;1,9;1,9;2,9;2,8;2,3;2,4;8,1;7,7;8,2;9,3;8,3;8,3;8,6;8,4;8,3;8,3;7,6;7,5;7,1;7,4;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,6;0,6;0,5;0,5;6,8;6,3;7,5;6,1;3,9;4,9;4,3;8,0;7,0;7,0;10,1;10,6;7,2;7,6;45,0;44,1;50,3;43,5;41,4;43,0;45,6;40,0;37,8;37,8;35,0;33,8;28,5;26,2;1,0;1,0;1,0;1,0;1,0;0,8;0,8;0,8;0,8;0,8;0,7;0,7;"";0,9;0,8;0,9;0,9;0,5;0,4;1,0;1,0;1,0;1,0;1,0;1,3;1,3;0,8;0,8;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,8;0,8;0,9;0,9;0,4;0,4;0,4;0,5;0,5;0,5;0,7;0,7;0,7;0,7;1,1;"";"";1,1;2,3;2,3;2,3;2,4;2,8;2,8;1,9;1,9;1,4;1,4;0,6;"";"";0,5;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;0,8;1,0;"";"";1,1;6,4;5,1;5,4;5,4;5,4;5,4;5,4;5,4;5,9;6,9;9,1;"";"";8,8;0,9;0,9;"";"";0,9;0,9;0,9;0,8;0,8;0,8;1,2;2,7;1,4;0,9;2,8;2,8;2,8;2,8;2,8;2,8;2,8;3,0;3,0;3,1;3,1;2,7;2,8;3,2
"Lusten-, Burgen- en Steinenbuurt";1,0;1,0;1,0;1,0;1,0;1,4;1,4;1,0;1,0;1,0;0,9;0,9;0,8;0,8;0,8;0,8;0,8;1,0;0,7;0,4;0,4;0,8;0,8;0,8;1,6;1,8;1,4;1,6;10,0;9,6;9,3;10,4;9,4;9,4;10,0;9,7;9,7;9,7;9,1;8,7;8,1;8,5;0,9;0,9;0,9;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,8;0,8;0,8;0,8;5,4;4,8;5,3;3,5;3,1;4,0;3,5;4,8;4,2;4,1;6,9;7,0;6,9;6,8;61,2;59,2;62,1;54,7;53,7;55,8;59,4;56,6;55,2;54,7;51,7;46,5;40,6;35,9;1,0;1,0;1,0;1,0;1,0;0,9;0,9;0,9;0,9;0,9;0,7;0,7;"";0,7;0,5;0,5;0,5;0,4;0,4;1,1;1,1;1,1;1,1;1,1;1,4;1,3;1,3;1,4;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,9;0,8;0,8;0,8;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;"";"";0,4;2,6;2,6;2,6;3,0;3,4;3,5;2,9;2,9;2,5;2,5;2,7;"";"";2,6;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,6;0,6;"";"";0,6;7,2;5,9;6,1;6,2;6,2;6,2;6,2;6,0;6,4;7,3;9,7;"";"";9,6;1,0;1,0;"";"";1,0;1,0;1,0;0,6;0,6;0,6;0,6;2,4;0,7;0,8;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,7;2,7;2,8;2,8;2,4;2,4;2,7
"Grassen- Waterbuurt";1,1;1,1;1,1;1,1;1,2;1,6;1,6;1,2;1,2;1,2;1,2;1,2;1,1;1,1;0,3;0,3;0,3;0,3;0,1;0,0;0,0;0,1;0,1;0,1;0,1;0,4;0,2;0,2;10,0;9,8;9,7;10,7;9,7;9,7;9,7;9,0;8,8;8,8;8,9;8,7;8,0;9,0;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,2;1,1;1,1;1,1;1,7;1,5;1,6;1,0;0,5;0,8;0,7;1,3;1,1;1,1;0,8;1,5;1,6;1,6;74,4;71,5;74,4;65,4;64,7;66,8;63,2;56,8;56,4;55,9;54,2;49,3;39,9;37,4;1,2;1,2;1,2;1,2;1,2;1,0;1,0;1,0;1,0;1,0;1,1;1,1;"";1,1;0,0;0,0;0,0;0,0;0,0;0,4;0,4;0,4;0,4;0,4;0,3;0,4;0,3;0,3;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;0,7;0,7;0,7;0,7;0,4;0,4;0,4;0,4;0,4;0,4;0,4;"";"";0,7;1,8;1,8;1,8;2,0;2,5;2,5;2,1;2,1;1,9;1,9;2,2;"";"";2,4;0,9;0,9;0,9;0,8;0,8;0,8;0,9;0,9;0,9;0,8;0,8;"";"";0,8;7,6;6,1;6,6;6,6;6,6;6,6;6,1;6,1;6,1;7,1;9,8;"";"";9,6;1,1;1,1;"";"";1,1;1,1;1,1;0,4;0,4;0,4;0,4;2,3;0,7;1,1;2,5;2,5;2,5;2,5;2,5;2,5;2,6;2,7;2,7;2,7;2,7;2,3;2,3;2,7
